OBJECTID,ROUTE,REFPT,ENDREFPT,LENGTH_,UPDATEYR,AADT,AADTYR,COUNTYEAR,AADTDERIV,AADTSINGLE,AADTCOMB,OFFPKTRK,YR20FACTOR,DHV,DD,ROUTECAPAC,EDLA,VCRATIO,VCRATIO20,ROADTERRAIN,SEASONALGROUPID,COUNTSTATIONID,CALYR,PCTOFFPKSU,PCTOFFPKCOMB,AADTTRUCKS,RUNLENGTH_FROM,RUNLENGTH_TO,ISRAMP,PCTDHSU,PCTDHCOMB,DHTRK
2705,006J,406,406.568,0.538,2022,13000,2022,2020,2,350,910,9.69999980926514,1.19000005722046,9,54,3800,0,0.330000013113022,0.389999985694885,1,6,100371,2022,2.70000004768372,7,1260,34.571,35.109,,0.129999995231628,0.389999985694885,0.5
2706,097A,0,0.32,0.335,2022,1700,2022,2021,1,120,7,7.69999980926514,1.0900000333786,11.5,57,980,0,0.230000004172325,0.25,2,2,104055,2022,7.30000019073486,0.400000005960464,127,0,0.335,,0.589999973773956,0.0599999986588955,0.699999988079071
2707,015A,10.412,12.374,1.96,2022,280,2022,2021,1,10,9,6.59999990463257,1.14999997615814,11.5,57,2050,0,0.0199999995529652,0.0199999995529652,2,2,100682,2022,3.5,3.09999990463257,19,10.417,12.377,,0.28999999165535,1.00999999046326,1.29999995231628
2708,470B,35.491,37.83,2.41,2022,31000,2022,,4,530,560,3.5,1.49000000953674,12,56,8900,0,0.469999998807907,0.699999988079071,2,6,106586,2022,1.70000004768372,1.79999995231628,1090,35.556,37.966,,0.129999995231628,0.119999997317791,0.300000011920929
2709,145A,110.107,116.879,6.735,2022,1200,2022,2022,0,50,30,6.69999980926514,1.12999999523163,11,57,1600,0,0.0900000035762787,0.100000001490116,2,2,104712,2022,4.19999980926514,2.5,80,109.482,116.217,,0.25,0.25,0.5
2710,287C,310.39,311.423,1.028,2022,28000,2022,2020,2,640,390,3.70000004768372,1.23000001907349,11,59,4900,0,0.740000009536743,0.910000026226044,2,6,105259,2022,2.29999995231628,1.39999997615814,1030,27.473,28.501,,0.0500000007450581,0.0199999995529652,0.100000001490116
2711,119B,55.67,56.202,0.5,2022,38000,2022,2020,2,1100,570,4.30000019073486,1.20000004768372,9.5,52,3800,0,0.990000009536743,1.19000005722046,2,6,104361,2022,2.79999995231628,1.5,1670,11.473,11.973,,0.0500000007450581,0.0199999995529652,0.100000001490116
2712,036B,45.825,46.578,0.723,2022,78000,2022,2020,2,1100,620,2.20000004768372,1.16999995708466,8,60,10400,0,0.720000028610229,0.839999973773956,2,6,101686,2022,1.39999997615814,0.800000011920929,1720,45.941,46.664,,0.119999997317791,0.100000001490116,0.200000002980232
2713,160C,473.654,483.037,9.425,2022,830,2022,2021,1,80,70,18.7999992370605,1.0900000333786,11.5,57,2850,0,0.0399999991059303,0.0399999991059303,1,2,104914,2022,10.1000003814697,8.69999980926514,150,129.425,138.85,,0.180000007152557,0.219999998807907,0.400000005960464
2714,059B,105.975,106.29,0.307,2022,1900,2022,2021,1,110,230,17.7999992370605,1.08000004291534,11.5,57,1580,0,0.159999996423721,0.170000001788139,1,2,102571,2022,5.59999990463257,12.1999998092651,340,31.792,32.099,,0.180000007152557,0.219999998807907,0.400000005960464
2715,050A,100.545,114.829,14.22,2022,4700,2022,2020,2,150,390,11.3999996185303,1.11000001430511,12.5,58,800,0,0.850000023841858,0.939999997615814,3,3,102247,2022,3.09999990463257,8.30000019073486,540,68.372,82.592,,0.230000004172325,0.509999990463257,0.699999988079071
2716,071B,9.601,11.614,2.008,2022,480,2022,2021,1,40,40,14.8000001907349,1.08000004291534,11.5,57,2200,0,0.0299999993294477,0.0299999993294477,2,2,103164,2022,7.40000009536743,7.40000009536743,80,0,2.008,,0.180000007152557,0.219999998807907,0.400000005960464
2717,024C,451.87,453.869,2.007,2022,1600,2022,2020,2,50,120,10.8000001907349,1.05999994277954,11.5,57,3150,0,0.0700000002980232,0.0700000002980232,1,2,100890,2022,3.09999990463257,7.69999980926514,170,14.652,16.659,,0.180000007152557,0.219999998807907,0.400000005960464
2718,006F,208.95,209.844,0.923,2022,16000,2022,2020,2,560,290,5.30000019073486,1.13999998569489,13,60,3800,0,0.660000026226044,0.75,3,4,100315,2022,3.5,1.79999995231628,850,0.263,1.186,,0.0500000007450581,0.0299999993294477,0.100000001490116
2719,470A,18.458,19.599,1.194,2022,98000,2022,2022,0,1800,1200,3,1.24000000953674,9,52,8600,0,1.07000005245209,1.33000004291534,2,6,105545,2022,1.79999995231628,1.20000004768372,3000,18.491,19.685,,0.209999993443489,0.100000001490116,0.300000011920929
2720,050B,398.475,398.769,0.293,2022,4500,2022,2020,2,140,310,9.80000019073486,1,11.5,57,3400,0,0.170000001788139,0.170000001788139,2,2,102373,2022,3,6.80000019073486,450,82.823,83.116,,0.379999995231628,0.479999989271164,0.899999976158142
2721,070A,146.648,156.547,9.927,2022,33000,2022,2020,2,630,2800,10.5,1.27999997138977,11,55,6000,0,0.670000016689301,0.860000014305115,2,1,103022,2022,1.89999997615814,8.60000038146973,3430,147.456,157.383,,0.140000000596046,0.46000000834465,0.600000023841858
2722,052A,70.895,71.896,1.001,2022,890,2022,2021,1,40,70,12.6000003814697,1.28999996185303,11.5,57,3050,0,0.0399999991059303,0.0500000007450581,1,2,102477,2022,4.19999980926514,8.39999961853027,110,70.576,71.577,,0.180000007152557,0.219999998807907,0.400000005960464
2723,083A,76.891,77.267,0.344,2022,20000,2022,2021,1,140,160,1.5,1.0900000333786,8.5,53,2540,0,0.709999978542328,0.769999980926514,2,6,103626,2022,0.699999988079071,0.800000011920929,300,56.441,56.785,,0.0900000035762787,0.0399999991059303,0.100000001490116
2724,025A,103.896,118.843,14.908,2022,39000,2022,2019,3,1100,3000,10.3999996185303,1.27999997138977,10.5,56,7400,0,0.620000004768372,0.790000021457672,2,1,100955,2022,2.79999995231628,7.59999990463257,4100,103.855,118.763,,0.140000000596046,0.300000011920929,0.400000005960464
2725,160A,213.094,215.121,2.028,2022,6200,2022,2022,0,170,230,6.40000009536743,1.03999996185303,11,57,3050,0,0.25,0.259999990463257,2,2,104848,2022,2.70000004768372,3.70000004768372,400,211.995,214.023,,0.109999999403954,0.490000009536743,0.600000023841858
2726,025A,277.884,292.583,14.728,2022,28000,2022,2020,2,560,3400,14.1999998092651,1.39999997615814,11,55,7500,0,0.449999988079071,0.629999995231628,2,1,101039,2022,2,12.1999998092651,3960,277.618,292.346,,0.119999997317791,0.649999976158142,0.800000011920929
2727,350A,72.577,72.718,0.14,2022,2300,2022,2017,3,30,5,1.70000004768372,1.05999994277954,9.5,52,1750,0,0.129999995231628,0.140000000596046,2,6,902161,2022,1.5,0.200000002980232,35,72.371,72.511,,0.25,0.25,0.5
2728,133A,51.357,56.805,5.462,2022,1900,2022,2019,3,30,30,3.20000004768372,1.04999995231628,15.5,58,2200,0,0.159999996423721,0.170000001788139,3,3,104557,2022,1.60000002384186,1.60000002384186,60,49.438,54.9,,0.25,0.25,0.5
2729,040A,184.877,189.766,5.016,2022,2600,2022,2022,0,100,120,8.39999961853027,1.20000004768372,15,57,2150,0,0.209999993443489,0.25,3,3,101857,2022,3.70000004768372,4.69999980926514,220,184.229,189.245,,0.560000002384186,0.319999992847443,0.899999976158142
2730,225A,1.333,3.946,2.606,2022,163000,2022,2021,1,4700,4200,5.5,1.21000003814697,7,55,13750,0,0.910000026226044,1.10000002384186,1,5,105024,2022,2.90000009536743,2.59999990463257,8900,1.357,3.963,,0.25,0.28999999165535,0.5
2731,040C,304.607,305.608,1.003,2022,27000,2022,2022,0,380,270,2.40000009536743,1.1599999666214,8,54,3580,0,0.649999976158142,0.75,2,6,101946,2022,1.39999997615814,1,650,25.411,26.414,,0.0500000007450581,0.00999999977648258,0.100000001490116
2732,086A,15.813,15.894,0.065,2022,13000,2022,2020,2,200,130,2.5,1.22000002861023,11.5,58,2100,0,0.829999983310699,1.00999999046326,2,6,103766,2022,1.5,1,330,13.919,13.984,,0.219999998807907,0.0599999986588955,0.300000011920929
2733,076A,12.427,16.477,3.98,2022,38000,2022,2017,3,3000,5100,21.2999992370605,1.52999997138977,8,58,6550,0,0.540000021457672,0.829999983310699,2,5,103389,2022,7.80000019073486,13.5,8100,12.518,16.498,,0.150000005960464,0.430000007152557,0.600000023841858
2734,006G,278.233,279.325,1.111,2022,96000,2022,2022,0,1300,670,2.09999990463257,1.10000002384186,8.5,52,12900,0,0.660000026226044,0.730000019073486,2,6,100332,2022,1.39999997615814,0.699999988079071,1970,21.144,22.255,,0.0399999991059303,0.00999999977648258,0.100000001490116
2735,096A,55.672,55.753,0.084,2022,24000,2022,2019,3,580,260,3.5,1.13999998569489,9,54,3250,0,0.720000028610229,0.819999992847443,2,6,104014,2022,2.40000009536743,1.10000002384186,840,54.909,54.993,,0.280000001192093,0.219999998807907,0.5
2736,014C,211.807,215.828,4.016,2022,2300,2022,2020,2,120,570,30,1.39999997615814,11.5,57,2550,0,0.119999997317791,0.170000001788139,1,2,100662,2022,5.30000019073486,24.7000007629395,690,76.842,80.858,,0.0599999986588955,0.589999973773956,0.699999988079071
2737,002A,7.228,7.475,0.243,2022,41000,2022,2021,1,900,330,3,1.0900000333786,8,53,5200,0,0.670000016689301,0.730000019073486,1,6,100191,2022,2.20000004768372,0.800000011920929,1230,7.265,7.508,,0.0299999993294477,0.0199999995529652,0.100000001490116
2738,287C,294.753,295.071,0.364,2022,46000,2022,2020,2,1200,600,3.90000009536743,1.1599999666214,9.5,56,4400,0,1.11000001430511,1.28999996185303,2,6,105240,2022,2.59999990463257,1.29999995231628,1800,12.134,12.498,,0.0500000007450581,0.00999999977648258,0.100000001490116
2739,119A,25.69,25.754,0.059,2022,6000,2022,2021,1,170,50,3.59999990463257,1.19000005722046,15,58,1700,0,0.610000014305115,0.730000019073486,3,3,104335,2022,2.79999995231628,0.800000011920929,220,25.646,25.705,,0.230000004172325,0.0399999991059303,0.300000011920929
2740,036B,35.005,35.514,0.51,2022,25000,2022,2021,1,530,280,3.20000004768372,1.10000002384186,11,55,3560,0,0.850000023841858,0.939999997615814,2,6,101671,2022,2.09999990463257,1.10000002384186,810,35.105,35.615,,0.0700000002980232,0.0399999991059303,0.100000001490116
2741,070B,4.952,5.22,0.275,2022,19000,2022,2018,3,670,440,5.80000019073486,1.14999997615814,10,52,3550,0,0.560000002384186,0.639999985694885,2,6,103117,2022,3.5,2.29999995231628,1110,4.961,5.236,,0.0500000007450581,0.00999999977648258,0.100000001490116
2742,050A,93.558,93.728,0.162,2022,14000,2022,2022,0,340,740,7.69999980926514,1.12999999523163,9,53,3460,0,0.389999985694885,0.439999997615814,2,6,102243,2022,2.40000009536743,5.30000019073486,1080,61.452,61.614,,0.189999997615814,0.449999988079071,0.600000023841858
2743,115A,5.696,8.076,2.312,2022,5700,2022,2021,1,90,50,2.40000009536743,1.0900000333786,11.5,57,1760,0,0.419999986886978,0.46000000834465,2,2,104258,2022,1.60000002384186,0.800000011920929,140,5.661,7.973,,0.280000001192093,0.219999998807907,0.5
2744,013A,75.793,85.144,9.231,2022,1600,2022,2020,2,80,180,16.1000003814697,1.10000002384186,11.5,57,1950,0,0.109999999403954,0.119999997317791,3,2,100584,2022,5,11.1000003814697,260,76.43,85.661,,0.170000001788139,0.519999980926514,0.699999988079071
2745,024A,180.097,183.595,3.457,2022,4200,2022,2018,3,70,80,3.59999990463257,1.12999999523163,11,57,2240,0,0.239999994635582,0.270000010728836,3,2,100792,2022,1.60000002384186,2,150,36.205,39.662,,0.0900000035762787,0.0799999982118607,0.200000002980232
2746,392A,98.504,100.072,1.551,2022,19000,2022,2022,0,340,210,2.90000009536743,1.26999998092651,10.5,52,2250,0,0.920000016689301,1.16999995708466,2,6,901256,2022,1.79999995231628,1.10000002384186,550,3.19,4.741,,1.11000001430511,0.0399999991059303,1.20000004768372
2747,141B,159,159.452,0.452,2022,9000,2022,2022,0,320,270,6.59999990463257,1.12000000476837,10,52,2800,0,0.330000013113022,0.370000004768372,2,6,104656,2022,3.59999990463257,3,590,2.213,2.665,,0.140000000596046,0.0299999993294477,0.200000002980232
2748,050B,317.051,317.746,0.699,2022,12000,2022,2018,3,460,670,9.39999961853027,1.0900000333786,9,52,4750,0,0.239999994635582,0.259999990463257,2,6,102323,2022,3.79999995231628,5.59999990463257,1130,1.446,2.145,,0.129999995231628,0.389999985694885,0.5
2749,070A,41.578,43.682,2.295,2022,21000,2022,2019,3,500,2000,11.8999996185303,1.22000002861023,8.5,59,6550,0,0.319999992847443,0.389999985694885,2,5,103003,2022,2.40000009536743,9.5,2500,41.619,43.914,,0.129999995231628,0.529999971389771,0.699999988079071
2750,095A,2.013,2.511,0.5,2022,30000,2022,2021,1,750,360,3.70000004768372,1.12000000476837,8,52,3560,0,0.699999988079071,0.779999971389771,2,6,103963,2022,2.5,1.20000004768372,1110,2.106,2.606,,0.0500000007450581,0.00999999977648258,0.100000001490116
2751,083A,68.79,69.858,1.116,2022,79000,2022,2017,3,1400,790,2.79999995231628,1.19000005722046,8,59,7600,0,0.980000019073486,1.16999995708466,2,6,103609,2022,1.79999995231628,1,2190,48.294,49.41,,0.0900000035762787,0.0399999991059303,0.100000001490116
2752,114A,56.043,61.453,5.361,2022,720,2022,2022,0,40,50,11.8999996185303,1.16999995708466,15,57,2200,0,0.0599999986588955,0.0700000002980232,2,3,104243,2022,5.09999990463257,6.80000019073486,90,56.02,61.381,,0.180000007152557,0.219999998807907,0.400000005960464
2753,550B,117.047,122.511,5.41,2022,9400,2022,2022,5,220,170,4.09999990463257,1.21000003814697,11.5,52,2900,0,0.389999985694885,0.469999998807907,2,2,000222,2022,2.29999995231628,1.79999995231628,390,95.335,100.745,,0.280000001192093,0.219999998807907,0.5
2754,160A,81.186,82.279,1.173,2022,13000,2022,2020,2,420,350,5.90000009536743,1.17999994754791,9.5,62,3650,0,0.419999986886978,0.5,3,6,104806,2022,3.20000004768372,2.70000004768372,770,81.236,82.409,,0.129999995231628,0.119999997317791,0.300000011920929
2755,325A,0,4.102,4.006,2022,1200,2022,2021,1,20,20,3,1.22000002861023,15,58,2050,0,0.100000001490116,0.119999997317791,3,3,105359,2022,1.5,1.5,40,0,4.006,,0.180000007152557,0.219999998807907,0.400000005960464
2756,128A,7.5,9.014,1.52,2022,18000,2022,2020,2,540,430,5.40000009536743,1.29999995231628,11,70,3900,0,0.709999978542328,0.920000016689301,2,6,104525,2022,3,2.40000009536743,970,7.563,9.083,,0.280000001192093,0.219999998807907,0.5
2757,036E,0,0.357,0.361,2022,33000,2022,2021,1,730,400,3.40000009536743,1.08000004291534,9,52,3480,0,0.889999985694885,0.959999978542328,2,6,101724,2022,2.20000004768372,1.20000004768372,1130,0,0.361,,0.0700000002980232,0.0399999991059303,0.100000001490116
2758,202A,1.22,3.228,2.011,2022,180,2022,2021,1,8,5,7.30000019073486,1.08000004291534,11.5,57,2700,0,0.00999999977648258,0.00999999977648258,2,2,105009,2022,4.30000019073486,3,13,1.213,3.224,,0.180000007152557,0.219999998807907,0.400000005960464
2759,040C,288.221,289,0.772,2022,21000,2022,2021,1,500,290,3.79999995231628,1.12000000476837,10.5,54,5450,0,0.439999997615814,0.490000009536743,2,6,101899,2022,2.40000009536743,1.39999997615814,790,9.264,10.036,,0.0500000007450581,0.00999999977648258,0.100000001490116
2760,063A,53.29,53.94,0.642,2022,1800,2022,2022,0,50,110,8.89999961853027,1.12999999523163,11,57,2350,0,0.100000001490116,0.109999999403954,1,2,102802,2022,2.79999995231628,6.09999990463257,160,53.409,54.051,,0.860000014305115,0.28999999165535,1.20000004768372
2761,085L,266.654,267.178,0.522,2022,20000,2022,2022,5,680,1300,10,1.37999999523163,9.5,52,4650,0,0.419999986886978,0.579999983310699,2,6,103712,2022,3.40000009536743,6.59999990463257,1980,0.759,1.281,,0.310000002384186,0.569999992847443,0.899999976158142
2762,074A,3,3.35,0.35,2022,19000,2022,2021,1,490,170,3.5,1.04999995231628,10,56,3600,0,0.589999973773956,0.620000004768372,3,6,101084,2022,2.59999990463257,0.899999976158142,660,3.468,3.818,,0.0500000007450581,0.00999999977648258,0.100000001490116
2763,009C,87,87.27,0.354,2022,11000,2022,2018,3,360,80,4,1.13999998569489,11,61,1950,0,0.759999990463257,0.870000004768372,1,4,106655,2022,3.29999995231628,0.699999988079071,440,22.472,22.826,,0.109999999403954,0.0199999995529652,0.100000001490116
2764,095A,6.031,6.534,0.505,2022,34000,2022,2020,2,650,310,2.79999995231628,1.10000002384186,9.5,52,3540,0,0.949999988079071,1.04999995231628,2,6,103973,2022,1.89999997615814,0.899999976158142,960,6.113,6.618,,0.0500000007450581,0.00999999977648258,0.100000001490116
2765,002A,4.98,5.203,0.258,2022,57000,2022,2021,1,1200,460,2.90000009536743,1.0900000333786,8,52,5150,0,0.920000016689301,1,2,6,100181,2022,2.09999990463257,0.800000011920929,1660,5.002,5.26,,0.0299999993294477,0.0199999995529652,0.100000001490116
2766,025A,97.529,97.862,0.389,2022,54000,2022,2022,0,1100,1900,5.69999980926514,1.13999998569489,10.5,52,7700,0,0.769999980926514,0.879999995231628,2,5,100946,2022,2.09999990463257,3.59999990463257,3000,97.513,97.902,,0.140000000596046,0.300000011920929,0.400000005960464
2767,287A,30.556,30.776,0.215,2022,7500,2022,2022,0,190,1800,26.5,1.21000003814697,11,57,2900,0,0.319999992847443,0.389999985694885,1,2,105183,2022,2.5,24,1990,30.569,30.784,,0.409999996423721,2.22000002861023,2.59999990463257
2768,285B,86.599,99.051,12.375,2022,2300,2022,2022,0,140,200,15,1.12999999523163,15,57,1900,0,0.209999993443489,0.239999994635582,2,3,105114,2022,6.09999990463257,8.89999961853027,340,35.338,47.713,,0.28999999165535,1.00999999046326,1.29999995231628
2769,034D,10,10.194,0.193,2022,6300,2022,2021,1,120,40,2.5,1.26999998092651,9.5,61,3380,0,0.219999998807907,0.280000001192093,2,6,101529,2022,1.89999997615814,0.600000023841858,160,10.516,10.709,,0.109999999403954,0.0399999991059303,0.200000002980232
2770,050D,0.931,1.539,0.592,2022,1900,2022,2018,3,70,20,4.40000009536743,1.36000001430511,11,57,2100,0,0.109999999403954,0.150000005960464,2,2,102434,2022,3.5,0.899999976158142,90,0.945,1.537,,0.25,0.25,0.5
2771,070A,280.567,281.56,1.008,2022,216000,2022,2018,3,8400,6500,6.90000009536743,1.21000003814697,7.5,52,17300,0,0.970000028610229,1.16999995708466,1,5,103079,2022,3.90000009536743,3,14900,281.404,282.412,,0.25,0.28999999165535,0.5
2772,006D,93.426,98.735,5.243,2022,3900,2022,2022,0,150,90,6.30000019073486,1.28999996185303,11,57,2600,0,0.189999997615814,0.25,3,2,100291,2022,3.90000009536743,2.40000009536743,240,1.219,6.462,,0.280000001192093,0.219999998807907,0.5
2773,045A,1.306,2,0.695,2022,17000,2022,2021,1,480,170,3.79999995231628,1.26999998092651,9.5,54,3800,0,0.46000000834465,0.579999983310699,2,6,102114,2022,2.79999995231628,1,650,1.415,2.11,,0.109999999403954,0.0700000002980232,0.200000002980232
2774,011A,0.41,1.35,0.954,2022,500,2022,2019,3,20,50,14.8999996185303,1.07000005245209,11,57,2950,0,0.0199999995529652,0.0199999995529652,2,2,106658,2022,4.30000019073486,10.6000003814697,70,0.41,1.364,,0.180000007152557,0.219999998807907,0.400000005960464
2775,034A,53.758,57.686,3.926,2022,2500,2022,2020,2,50,8,2.20000004768372,1.25999999046326,15.5,58,1550,0,0.28999999165535,0.370000004768372,3,3,101407,2022,1.89999997615814,0.300000011920929,58,53.525,57.451,,0.0599999986588955,0.00999999977648258,0.100000001490116
2776,391A,0.985,2.085,1.157,2022,34000,2022,2021,1,650,270,2.70000004768372,1.08000004291534,11.5,53,4900,0,0.850000023841858,0.920000016689301,2,6,105495,2022,1.89999997615814,0.800000011920929,920,1.035,2.192,,0.0500000007450581,0.00999999977648258,0.100000001490116
2777,140A,8.268,10.515,2.279,2022,2500,2022,2022,0,90,300,15.3999996185303,1.25,11,57,1950,0,0.159999996423721,0.200000002980232,2,2,104630,2022,3.59999990463257,11.8000001907349,390,8.234,10.513,,0.330000013113022,1.37000000476837,1.70000004768372
2778,050A,309.78,312.088,2.285,2022,39000,2022,2018,3,1300,980,5.90000009536743,1.26999998092651,10,56,6800,0,0.639999985694885,0.810000002384186,2,6,102313,2022,3.40000009536743,2.5,2280,276.993,279.278,,0.0700000002980232,0.0399999991059303,0.100000001490116
2779,067E,127.38,127.449,0.104,2022,7800,2022,2021,1,270,100,4.69999980926514,1.25999999046326,11.5,57,1760,0,0.579999983310699,0.730000019073486,2,2,102913,2022,3.40000009536743,1.29999995231628,370,9.864,9.968,,0.419999986886978,0.280000001192093,0.699999988079071
2780,092A,2.507,3.814,1.298,2022,12000,2022,2020,2,280,170,3.70000004768372,1.0900000333786,11,60,4800,0,0.330000013113022,0.360000014305115,2,6,103903,2022,2.29999995231628,1.39999997615814,450,2.515,3.813,,0.25,0.25,0.5
2781,082A,23,24,0.963,2022,23000,2022,2018,3,740,250,4.30000019073486,1.17999994754791,10.5,73,5800,0,0.610000014305115,0.720000028610229,3,6,103516,2022,3.20000004768372,1.10000002384186,990,23.062,24.025,,0.140000000596046,0.0299999993294477,0.200000002980232
2782,006J,406.568,406.794,0.179,2022,7600,2022,2020,2,170,590,10,1.1599999666214,10,58,3560,0,0.25,0.28999999165535,1,6,100372,2022,2.20000004768372,7.80000019073486,760,35.109,35.288,,0.129999995231628,0.389999985694885,0.5
2783,112A,9.106,13.138,4.038,2022,2000,2022,2022,0,100,120,11,1.08000004291534,15,57,3050,0,0.109999999403954,0.119999997317791,2,3,104224,2022,5,6,220,9.072,13.11,,0.860000014305115,0.28999999165535,1.20000004768372
